0.000000	1.693515	1.#QNAN0
0.000000	1.718058	1.#QNAN0
0.000000	1.742602	1.#QNAN0
0.000000	1.767146	1.#QNAN0
0.000000	1.791690	1.#QNAN0
0.000000	1.816233	1.#QNAN0
0.000000	1.840777	1.#QNAN0
0.000000	1.865321	1.#QNAN0
0.000000	1.889864	1.#QNAN0
0.000000	1.914408	1.#QNAN0
0.000000	1.938952	1.#QNAN0
0.000000	1.963495	1.#QNAN0
0.000000	1.988039	1.#QNAN0
0.000000	2.012583	1.#QNAN0
0.000000	2.037126	1.#QNAN0
0.000000	2.061670	1.#QNAN0
0.000000	2.086214	1.#QNAN0
0.000000	2.110758	1.#QNAN0
0.000000	2.135301	1.#QNAN0
0.000000	2.159845	1.#QNAN0
0.000000	2.184389	1.#QNAN0
0.000000	2.208932	1.#QNAN0
0.000000	2.233476	1.#QNAN0
0.000000	2.258020	1.#QNAN0
0.000000	2.282563	1.#QNAN0
0.000000	2.307107	1.#QNAN0
0.000000	2.331651	1.#QNAN0
0.000000	2.356194	1.#QNAN0
0.000000	2.380738	1.#QNAN0
0.000000	2.405282	1.#QNAN0
0.000000	2.429826	1.#QNAN0
0.000000	2.454369	1.#QNAN0
0.000000	2.478913	1.#QNAN0
0.000000	2.503457	1.#QNAN0
0.000000	2.528000	1.#QNAN0
0.000000	2.552544	1.#QNAN0
0.000000	2.577088	1.#QNAN0
0.000000	2.601631	1.#QNAN0
0.000000	2.626175	1.#QNAN0
0.000000	2.650719	1.#QNAN0
0.000000	2.675262	1.#QNAN0
0.000000	2.699806	1.#QNAN0
0.000000	2.724350	1.#QNAN0
0.000000	2.748894	1.#QNAN0
0.000000	2.773437	1.#QNAN0
0.000000	2.797981	1.#QNAN0
0.000000	2.822525	1.#QNAN0
0.000000	2.847068	1.#QNAN0
0.000000	2.871612	1.#QNAN0
0.000000	2.896156	1.#QNAN0
0.000000	2.920699	1.#QNAN0
0.000000	2.945243	1.#QNAN0
0.000000	2.969787	1.#QNAN0
0.000000	2.994330	1.#QNAN0
0.000000	3.018874	1.#QNAN0
0.000000	3.043418	1.#QNAN0
0.000000	3.067962	1.#QNAN0
0.000000	3.092505	1.#QNAN0
0.000000	3.117049	1.#QNAN0
0.000000	3.141593	1.#QNAN0
0.000000	3.166136	1.#QNAN0
0.000000	3.190680	1.#QNAN0
0.000000	3.215224	1.#QNAN0
0.000000	3.239767	1.#QNAN0
0.000000	3.264311	1.#QNAN0
0.000000	3.288855	1.#QNAN0
0.000000	3.313399	1.#QNAN0
0.000000	3.337942	1.#QNAN0
0.000000	3.362486	1.#QNAN0
0.000000	3.387030	1.#QNAN0
0.000000	3.411573	1.#QNAN0
0.000000	3.436117	1.#QNAN0
0.000000	3.460661	1.#QNAN0
0.000000	3.485204	1.#QNAN0
0.000000	3.509748	1.#QNAN0
0.000000	3.534292	1.#QNAN0
0.000000	3.558835	1.#QNAN0
0.000000	3.583379	1.#QNAN0
0.000000	3.607923	1.#QNAN0
0.000000	3.632467	1.#QNAN0
0.000000	3.657010	1.#QNAN0
0.000000	3.681554	1.#QNAN0
0.000000	3.706098	1.#QNAN0
0.000000	3.730641	1.#QNAN0
0.000000	3.755185	1.#QNAN0
0.000000	3.779729	1.#QNAN0
0.000000	3.804272	1.#QNAN0
0.000000	3.828816	1.#QNAN0
0.000000	3.853360	1.#QNAN0
0.000000	3.877903	1.#QNAN0
0.000000	3.902447	1.#QNAN0
0.000000	3.926991	1.#QNAN0
0.000000	3.951535	1.#QNAN0
0.000000	3.976078	1.#QNAN0
0.000000	4.000622	1.#QNAN0
0.000000	4.025166	1.#QNAN0
0.000000	4.049709	1.#QNAN0
0.000000	4.074253	1.#QNAN0
0.000000	4.098797	1.#QNAN0
0.000000	4.123340	1.#QNAN0
0.000000	4.147884	1.#QNAN0
0.000000	4.172428	1.#QNAN0
0.000000	4.196971	1.#QNAN0
0.000000	4.221515	1.#QNAN0
0.000000	4.246059	1.#QNAN0
0.000000	4.270603	1.#QNAN0
0.000000	4.295146	1.#QNAN0
0.000000	4.319690	1.#QNAN0
0.000000	4.344234	1.#QNAN0
0.000000	4.368777	1.#QNAN0
0.000000	4.393321	1.#QNAN0
0.000000	4.417865	1.#QNAN0
0.000000	4.442408	1.#QNAN0
0.000000	4.466952	1.#QNAN0
0.000000	4.491496	1.#QNAN0
0.000000	4.516039	1.#QNAN0
0.000000	4.540583	1.#QNAN0
0.000000	4.565127	1.#QNAN0
0.000000	4.589671	1.#QNAN0
0.000000	4.614214	1.#QNAN0
0.000000	4.638758	1.#QNAN0
0.000000	4.663302	1.#QNAN0
0.000000	4.687845	1.#QNAN0
0.000000	4.712389	1.#QNAN0
0.000000	4.736933	1.#QNAN0
0.000000	4.761476	1.#QNAN0
0.000000	4.786020	1.#QNAN0
0.000000	4.810564	1.#QNAN0
0.000000	4.835107	1.#QNAN0
0.000000	4.859651	1.#QNAN0
0.000000	4.884195	1.#QNAN0
0.000000	4.908739	1.#QNAN0
0.000000	4.933282	1.#QNAN0
0.000000	4.957826	1.#QNAN0
0.000000	4.982370	1.#QNAN0
0.000000	5.006913	1.#QNAN0
0.000000	5.031457	1.#QNAN0
0.000000	5.056001	1.#QNAN0
0.000000	5.080544	1.#QNAN0
0.000000	5.105088	1.#QNAN0
0.000000	5.129632	1.#QNAN0
0.000000	5.154175	1.#QNAN0
0.000000	5.178719	1.#QNAN0
0.000000	5.203263	1.#QNAN0
0.000000	5.227807	1.#QNAN0
0.000000	5.252350	1.#QNAN0
0.000000	5.276894	1.#QNAN0
0.000000	5.301438	1.#QNAN0
0.000000	5.325981	1.#QNAN0
0.000000	5.350525	1.#QNAN0
0.000000	5.375069	1.#QNAN0
0.000000	5.399612	1.#QNAN0
0.000000	5.424156	1.#QNAN0
0.000000	5.448700	1.#QNAN0
0.000000	5.473243	1.#QNAN0
0.000000	5.497787	1.#QNAN0
0.000000	5.522331	1.#QNAN0
0.000000	5.546875	1.#QNAN0
0.000000	5.571418	1.#QNAN0
0.000000	5.595962	1.#QNAN0
0.000000	5.620506	1.#QNAN0
0.000000	5.645049	1.#QNAN0
0.000000	5.669593	1.#QNAN0
0.000000	5.694137	1.#QNAN0
0.000000	5.718680	1.#QNAN0
0.000000	5.743224	1.#QNAN0
0.000000	5.767768	1.#QNAN0
0.000000	5.792311	1.#QNAN0
0.000000	5.816855	1.#QNAN0
0.000000	5.841399	1.#QNAN0
0.000000	5.865943	1.#QNAN0
0.000000	5.890486	1.#QNAN0
0.000000	5.915030	1.#QNAN0
0.000000	5.939574	1.#QNAN0
0.000000	5.964117	1.#QNAN0
0.000000	5.988661	1.#QNAN0
0.000000	6.013205	1.#QNAN0
0.000000	6.037748	1.#QNAN0
0.000000	6.062292	1.#QNAN0
0.000000	6.086836	1.#QNAN0
0.000000	6.111379	1.#QNAN0
0.000000	6.135923	1.#QNAN0
0.000000	6.160467	1.#QNAN0
0.000000	6.185011	1.#QNAN0
0.000000	6.209554	1.#QNAN0
0.000000	6.234098	1.#QNAN0
0.000000	6.258642	1.#QNAN0

0.024544	0.000000	1.#QNAN0
0.024544	0.024544	1.#QNAN0
0.024544	0.049087	1.#QNAN0
0.024544	0.073631	1.#QNAN0
0.024544	0.098175	1.#QNAN0
0.024544	0.122718	1.#QNAN0
0.024544	0.147262	1.#QNAN0
0.024544	0.171806	1.#QNAN0
0.024544	0.196350	1.#QNAN0
0.024544	0.220893	1.#QNAN0
0.024544	0.245437	1.#QNAN0
0.024544	0.269981	1.#QNAN0
0.024544	0.294524	1.#QNAN0
0.024544	0.319068	1.#QNAN0
0.024544	0.343612	1.#QNAN0
0.024544	0.368155	1.#QNAN0
0.024544	0.392699	1.#QNAN0
0.024544	0.417243	1.#QNAN0
0.024544	0.441786	1.#QNAN0
0.024544	0.466330	1.#QNAN0
0.024544	0.490874	1.#QNAN0
0.024544	0.515418	1.#QNAN0
0.024544	0.539961	1.#QNAN0
0.024544	0.564505	1.#QNAN0
0.024544	0.589049	1.#QNAN0
0.024544	0.613592	1.#QNAN0
0.024544	0.638136	1.#QNAN0
0.024544	0.662680	1.#QNAN0
0.024544	0.687223	1.#QNAN0
0.024544	0.711767	1.#QNAN0
0.024544	0.736311	1.#QNAN0
0.024544	0.760854	1.#QNAN0
0.024544	0.785398	1.#QNAN0
0.024544	0.809942	1.#QNAN0
0.024544	0.834486	1.#QNAN0
0.024544	0.859029	1.#QNAN0
0.024544	0.883573	1.#QNAN0
0.024544	0.908117	1.#QNAN0
0.024544	0.932660	1.#QNAN0
0.024544	0.957204	1.#QNAN0
0.024544	0.981748	1.#QNAN0
0.024544	1.006291	1.#QNAN0
0.024544	1.030835	1.#QNAN0
0.024544	1.055379	1.#QNAN0
0.024544	1.079922	1.#QNAN0
0.024544	1.104466	1.#QNAN0
0.024544	1.129010	1.#QNAN0
0.024544	1.153554	1.#QNAN0
0.024544	1.178097	1.#QNAN0
0.024544	1.202641	1.#QNAN0
0.024544	1.227185	1.#QNAN0
0.024544	1.251728	1.#QNAN0
0.024544	1.276272	1.#QNAN0
0.024544	1.300816	1.#QNAN0
0.024544	1.325359	1.#QNAN0
0.024544	1.349903	1.#QNAN0
0.024544	1.374447	1.#QNAN0
0.024544	1.398990	1.#QNAN0
0.024544	1.423534	1.#QNAN0
0.024544	1.448078	1.#QNAN0
0.024544	1.472622	1.#QNAN0
0.024544	1.497165	1.#QNAN0
0.024544	1.521709	1.#QNAN0
0.024544	1.546253	1.#QNAN0
0.024544	1.570796	1.#QNAN0
0.024544	1.595340	1.#QNAN0
0.024544	1.619884	1.#QNAN0
0.024544	1.644427	1.#QNAN0
0.024544	1.668971	1.#QNAN0
0.024544	1.693515	1.#QNAN0
0.024544	1.718058	1.#QNAN0
0.024544	1.742602	1.#QNAN0
0.024544	1.767146	1.#QNAN0
0.024544	1.791690	1.#QNAN0
0.024544	1.816233	1.#QNAN0
0.024544	1.840777	1.#QNAN0
0.024544	1.865321	1.#QNAN0
0.024544	1.889864	1.#QNAN0
0.024544	1.914408	1.#QNAN0
0.024544	1.938952	1.#QNAN0
0.024544	1.963495	1.#QNAN0
0.024544	1.988039	1.#QNAN0
0.024544	2.012583	1.#QNAN0
0.024544	2.037126	1.#QNAN0
0.024544	2.061670	1.#QNAN0
0.024544	2.086214	1.#QNAN0
0.024544	2.110758	1.#QNAN0
0.024544	2.135301	1.#QNAN0
0.024544	2.159845	1.#QNAN0
0.024544	2.184389	1.#QNAN0
0.024544	2.208932	1.#QNAN0
0.024544	2.233476	1.#QNAN0
0.024544	2.258020	1.#QNAN0
0.024544	2.282563	1.#QNAN0
0.024544	2.307107	1.#QNAN0
0.024544	2.331651	1.#QNAN0
0.024544	2.356194	1.#QNAN0
0.024544	2.380738	1.#QNAN0
0.024544	2.405282	1.#QNAN0
0.024544	2.429826	1.#QNAN0
0.024544	2.454369	1.#QNAN0
0.024544	2.478913	1.#QNAN0
0.024544	2.503457	1.#QNAN0
0.024544	2.528000	1.#QNAN0
0.024544	2.552544	1.#QNAN0
0.024544	2.577088	1.#QNAN0
0.024544	2.601631	1.#QNAN0
0.024544	2.626175	1.#QNAN0
0.024544	2.650719	1.#QNAN0
0.024544	2.675262	1.#QNAN0
0.024544	2.699806	1.#QNAN0
0.024544	2.724350	1.#QNAN0
0.024544	2.748894	1.#QNAN0
0.024544	2.773437	1.#QNAN0
0.024544	2.797981	1.#QNAN0
0.024544	2.822525	1.#QNAN0
0.024544	2.847068	1.#QNAN0
0.024544	2.871612	1.#QNAN0
0.024544	2.896156	1.#QNAN0
0.024544	2.920699	1.#QNAN0
0.024544	2.945243	1.#QNAN0
0.024544	2.969787	1.#QNAN0
0.024544	2.994330	1.#QNAN0
0.024544	3.018874	1.#QNAN0
0.024544	3.043418	1.#QNAN0
0.024544	3.067962	1.#QNAN0
0.024544	3.092505	1.#QNAN0
0.024544	3.117049	1.#QNAN0
0.024544	3.141593	1.#QNAN0
0.024544	3.166136	1.#QNAN0
0.024544	3.190680	1.#QNAN0
0.024544	3.215224	1.#QNAN0
0.024544	3.239767	1.#QNAN0
0.024544	3.264311	1.#QNAN0
0.024544	3.288855	1.#QNAN0
0.024544	3.313399	1.#QNAN0
0.024544	3.337942	1.#QNAN0
0.024544	3.362486	1.#QNAN0
0.024544	3.387030	1.#QNAN0
0.024544	3.411573	1.#QNAN0
0.024544	3.436117	1.#QNAN0
0.024544	3.460661	1.#QNAN0
0.024544	3.485204	1.#QNAN0
0.024544	3.509748	1.#QNAN0
0.024544	3.534292	1.#QNAN0
0.024544	3.558835	1.#QNAN0
0.024544	3.583379	1.#QNAN0
0.024544	3.607923	1.#QNAN0
0.024544	3.632467	1.#QNAN0
0.024544	3.657010	1.#QNAN0
0.024544	3.681554	1.#QNAN0
0.024544	3.706098	1.#QNAN0
0.024544	3.730641	1.#QNAN0
0.024544	3.755185	1.#QNAN0
0.024544	3.779729	1.#QNAN0
0.024544	3.804272	1.#QNAN0
0.024544	3.828816	1.#QNAN0
0.024544	3.853360	1.#QNAN0
0.024544	3.877903	1.#QNAN0
0.024544	3.902447	1.#QNAN0
0.024544	3.926991	1.#QNAN0
0.024544	3.951535	1.#QNAN0
0.024544	3.976078	1.#QNAN0
0.024544	4.000622	1.#QNAN0
0.024544	4.025166	1.#QNAN0
0.024544	4.049709	1.#QNAN0
0.024544	4.074253	1.#QNAN0
0.024544	4.098797	1.#QNAN0
0.024544	4.123340	1.#QNAN0
0.024544	4.147884	1.#QNAN0
0.024544	4.172428	1.#QNAN0
0.024544	4.196971	1.#QNAN0
0.024544	4.221515	1.#QNAN0
0.024544	4.246059	1.#QNAN0
0.024544	4.270603	1.#QNAN0
0.024544	4.295146	1.#QNAN0
0.024544	4.319690	1.#QNAN0
0.024544	4.344234	1.#QNAN0
0.024544	4.368777	1.#QNAN0
0.024544	4.393321	1.#QNAN0
0.024544	4.417865	1.#QNAN0
0.024544	4.442408	1.#QNAN0
0.024544	4.466952	1.#QNAN0
0.024544	4.491496	1.#QNAN0
0.024544	4.516039	1.#QNAN0
0.024544	4.540583	1.#QNAN0
0.024544	4.565127	1.#QNAN0
0.024544	4.589671	1.#QNAN0
0.024544	4.614214	1.#QNAN0
0.024544	4.638758	1.#QNAN0
0.024544	4.663302	1.#QNAN0
0.024544	4.687845	1.#QNAN0
0.024544	4.712389	1.#QNAN0
0.024544	4.736933	1.#QNAN0
0.024544	4.761476	1.#QNAN0
0.024544	4.786020	1.#QNAN0
0.024544	4.810564	1.#QNAN0
0.024544	4.835107	1.#QNAN0
0.024544	4.859651	1.#QNAN0
0.024544	4.884195	1.#QNAN0
0.024544	4.908739	1.#QNAN0
0.024544	4.933282	1.#QNAN0
0.024544	4.957826	1.#QNAN0
0.024544	4.982370	1.#QNAN0
0.024544	5.006913	1.#QNAN0
0.024544	5.031457	1.#QNAN0
0.024544	5.056001	1.#QNAN0
0.024544	5.080544	1.#QNAN0
0.024544	5.105088	1.#QNAN0
0.024544	5.129632	1.#QNAN0
0.024544	5.154175	1.#QNAN0
0.024544	5.178719	1.#QNAN0
0.024544	5.203263	1.#QNAN0
0.024544	5.227807	1.#QNAN0
0.024544	5.252350	1.#QNAN0
0.024544	5.276894	1.#QNAN0
0.024544	5.301438	1.#QNAN0
0.024544	5.325981	1.#QNAN0
0.024544	5.350525	1.#QNAN0
0.024544	5.375069	1.#QNAN0
0.024544	5.399612	1.#QNAN0
0.024544	5.424156	1.#QNAN0
0.024544	5.448700	1.#QNAN0
0.024544	5.473243	1.#QNAN0
0.024544	5.497787	1.#QNAN0
0.024544	5.522331	1.#QNAN0
0.024544	5.546875	1.#QNAN0
0.024544	5.571418	1.#QNAN0
0.024544	5.595962	1.#QNAN0
0.024544	5.620506	1.#QNAN0
0.024544	5.645049	1.#QNAN0
0.024544	5.669593	1.#QNAN0
0.024544	5.694137	1.#QNAN0
0.024544	5.718680	1.#QNAN0
0.024544	5.743224	1.#QNAN0
0.024544	5.767768	1.#QNAN0
0.024544	5.792311	1.#QNAN0
0.024544	5.816855	1.#QNAN0
0.024544	5.841399	1.#QNAN0
0.024544	5.865943	1.#QNAN0
0.024544	5.890486	1.#QNAN0
0.024544	5.915030	1.#QNAN0
0.024544	5.939574	1.#QNAN0
0.024544	5.964117	1.#QNAN0
0.024544	5.988661	1.#QNAN0
0.024544	6.013205	1.#QNAN0
0.024544	6.037748	1.#QNAN0
0.024544	6.062292	1.#QNAN0
0.024544	6.086836	1.#QNAN0
0.024544	6.111379	1.#QNAN0
0.024544	6.135923	1.#QNAN0
0.024544	6.160467	1.#QNAN0
0.024544	6.185011	1.#QNAN0
0.024544	6.209554	1.#QNAN0
0.024544	6.234098	1.#QNAN0
0.024544	6.258642	1.#QNAN0

0.049087	0.000000	1.#QNAN0
0.049087	0.024544	1.#QNAN0
0.049087	0.049087	1.#QNAN0
0.049087	0.073631	1.#QNAN0
0.049087	0.098175	1.#QNAN0
0.049087	0.122718	1.#QNAN0
0.049087	0.147262	1.#QNAN0
0.049087	0.171806	1.#QNAN0
0.049087	0.196350	1.#QNAN0
0.049087	0.220893	1.#QNAN0
0.049087	0.245437	1.#QNAN0
0.049087	0.269981	1.#QNAN0
0.049087	0.294524	1.#QNAN0
0.049087	0.319068	1.#QNAN0
0.049087	0.343612	1.#QNAN0
0.049087	0.368155	1.#QNAN0
0.049087	0.392699	1.#QNAN0
0.049087	0.417243	1.#QNAN0
0.049087	0.441786	1.#QNAN0
0.049087	0.466330	1.#QNAN0
0.049087	0.490874	1.#QNAN0
0.049087	0.515418	1.#QNAN0
0.049087	0.539961	1.#QNAN0
0.049087	0.564505	1.#QNAN0
0.049087	0.589049	1.#QNAN0
0.049087	0.613592	1.#QNAN0
0.049087	0.638136	1.#QNAN0
0.049087	0.662680	1.#QNAN0
0.049087	0.687223	1.#QNAN0
0.049087	0.711767	1.#QNAN0
0.049087	0.736311	1.#QNAN0
0.049087	0.760854	1.#QNAN0
0.049087	0.785398	1.#QNAN0
0.049087	0.809942	1.#QNAN0
0.049087	0.834486	1.#QNAN0
0.049087	0.859029	1.#QNAN0
0.049087	0.883573	1.#QNAN0
0.049087	0.908117	1.#QNAN0
0.049087	0.932660	1.#QNAN0
0.049087	0.957204	1.#QNAN0
0.049087	0.981748	1.#QNAN0
0.049087	1.006291	1.#QNAN0
0.049087	1.030835	1.#QNAN0
0.049087	1.055379	1.#QNAN0
0.049087	1.079922	1.#QNAN0
0.049087	1.104466	1.#QNAN0
0.049087	1.129010	1.#QNAN0
0.049087	1.153554	1.#QNAN0
0.049087	1.178097	1.#QNAN0
0.049087	1.202641	1.#QNAN0
0.049087	1.227185	1.#QNAN0
0.049087	1.251728	1.#QNAN0
0.049087	1.276272	1.#QNAN0
0.049087	1.300816	1.#QNAN0
0.049087	1.325359	1.#QNAN0
0.049087	1.349903	1.#QNAN0
0.049087	1.374447	1.#QNAN0
0.049087	1.398990	1.#QNAN0
0.049087	1.423534	1.#QNAN0
0.049087	1.448078	1.#QNAN0
0.049087	1.472622	1.#QNAN0
0.049087	1.497165	1.#QNAN0
0.049087	1.521709	1.#QNAN0
0.049087	1.546253	1.#QNAN0
0.049087	1.570796	1.#QNAN0
0.049087	1.595340	1.#QNAN0
0.049087	1.619884	1.#QNAN0
0.049087	1.644427	1.#QNAN0
0.049087	1.668971	1.#QNAN0
0.049087	1.693515	1.#QNAN0
0.049087	1.718058	1.#QNAN0
0.049087	1.742602	1.#QNAN0
0.049087	1.767146	1.#QNAN0
0.049087	1.791690	1.#QNAN0
0.049087	1.816233	1.#QNAN0
0.049087	1.840777	1.#QNAN0
0.049087	1.865321	1.#QNAN0
0.049087	1.889864	1.#QNAN0
0.049087	1.914408	1.#QNAN0
0.049087	1.938952	1.#QNAN0
0.049087	1.963495	1.#QNAN0
0.049087	1.988039	1.#QNAN0
0.049087	2.012583	1.#QNAN0
0.049087	2.037126	1.#QNAN0
0.049087	2.061670	1.#QNAN0
0.049087	2.086214	1.#QNAN0
0.049087	2.110758	1.#QNAN0
0.049087	2.135301	1.#QNAN0
0.049087	2.159845	1.#QNAN0
0.049087	2.184389	1.#QNAN0
0.049087	2.208932	1.#QNAN0
0.049087	2.233476	1.#QNAN0
0.049087	2.258020	1.#QNAN0
0.049087	2.282563	1.#QNAN0
0.049087	2.307107	1.#QNAN0
0.049087	2.331651	1.#QNAN0
0.049087	2.356194	1.#QNAN0
0.049087	2.380738	1.#QNAN0
0.049087	2.405282	1.#QNAN0
0.049087	2.429826	1.#QNAN0
0.049087	2.454369	1.#QNAN0
0.049087	2.478913	1.#QNAN0
0.049087	2.503457	1.#QNAN0
0.049087	2.528000	1.#QNAN0
0.049087	2.552544	1.#QNAN0
0.049087	2.577088	1.#QNAN0
0.049087	2.601631	1.#QNAN0
0.049087	2.626175	1.#QNAN0
0.049087	2.650719	1.#QNAN0
0.049087	2.675262	1.#QNAN0
0.049087	2.699806	1.#QNAN0
0.049087	2.724350	1.#QNAN0
0.049087	2.748894	1.#QNAN0
0.049087	2.773437	1.#QNAN0
0.049087	2.797981	1.#QNAN0
0.049087	2.822525	1.#QNAN0
0.049087	2.847068	1.#QNAN0
0.049087	2.871612	1.#QNAN0
0.049087	2.896156	1.#QNAN0
0.049087	2.920699	1.#QNAN0
0.049087	2.945243	1.#QNAN0
0.049087	2.969787	1.#QNAN0
0.049087	2.994330	1.#QNAN0
0.049087	3.018874	1.#QNAN0
0.049087	3.043418	1.#QNAN0
0.049087	3.067962	1.#QNAN0
0.049087	3.092505	1.#QNAN0
0.049087	3.117049	1.#QNAN0
0.049087	3.141593	1.#QNAN0
0.049087	3.166136	1.#QNAN0
0.049087	3.190680	1.#QNAN0
0.049087	3.215224	1.#QNAN0
0.049087	3.239767	1.#QNAN0
0.049087	3.264311	1.#QNAN0
0.049087	3.288855	1.#QNAN0
0.049087	3.313399	1.#QNAN0
0.049087	3.337942	1.#QNAN0
0.049087	3.362486	1.#QNAN0
0.049087	3.387030	1.#QNAN0
0.049087	3.411573	1.#QNAN0
0.049087	3.436117	1.#QNAN0
0.049087	3.460661	1.#QNAN0
0.049087	3.485204	1.#QNAN0
0.049087	3.509748	1.#QNAN0
0.049087	3.534292	1.#QNAN0
0.049087	3.558835	1.#QNAN0
0.049087	3.583379	1.#QNAN0
0.049087	3.607923	1.#QNAN0
0.049087	3.632467	1.#QNAN0
0.049087	3.657010	1.#QNAN0
0.049087	3.681554	1.#QNAN0
0.049087	3.706098	1.#QNAN0
0.049087	3.730641	1.#QNAN0
0.049087	3.755185	1.#QNAN0
0.049087	3.779729	1.#QNAN0
0.049087	3.804272	1.#QNAN0
0.049087	3.828816	1.#QNAN0
0.049087	3.853360	1.#QNAN0
0.049087	3.877903	1.#QNAN0
0.049087	3.902447	1.#QNAN0
0.049087	3.926991	1.#QNAN0
0.049087	3.951535	1.#QNAN0
0.049087	3.976078	1.#QNAN0
0.049087	4.000622	1.#QNAN0
0.049087	4.025166	1.#QNAN0
0.049087	4.049709	1.#QNAN0
0.049087	4.074253	1.#QNAN0
0.049087	4.098797	1.#QNAN0
0.049087	4.123340	1.#QNAN0
0.049087	4.147884	1.#QNAN0
0.049087	4.172428	1.#QNAN0
0.049087	4.196971	1.#QNAN0
0.049087	4.221515	1.#QNAN0
0.049087	4.246059	1.#QNAN0
0.049087	4.270603	1.#QNAN0
0.049087	4.295146	1.#QNAN0
0.049087	4.319690	1.#QNAN0
0.049087	4.344234	1.#QNAN0
0.049087	4.368777	1.#QNAN0
0.049087	4.393321	1.#QNAN0
0.049087	4.417865	1.#QNAN0
0.049087	4.442408	1.#QNAN0
0.049087	4.466952	1.#QNAN0
0.049087	4.491496	1.#QNAN0
0.049087	4.516039	1.#QNAN0
0.049087	4.540583	1.#QNAN0
0.049087	4.565127	1.#QNAN0
0.049087	4.589671	1.#QNAN0
0.049087	4.614214	1.#QNAN0
0.049087	4.638758	1.#QNAN0
0.049087	4.663302	1.#QNAN0
0.049087	4.687845	1.#QNAN0
0.049087	4.712389	1.#QNAN0
0.049087	4.736933	1.#QNAN0
0.049087	4.761476	1.#QNAN0
0.049087	4.786020	1.#QNAN0
0.049087	4.810564	1.#QNAN0
0.049087	4.835107	1.#QNAN0
0.049087	4.859651	1.#QNAN0
0.049087	4.884195	1.#QNAN0
0.049087	4.908739	1.#QNAN0
0.049087	4.933282	1.#QNAN0
0.049087	4.957826	1.#QNAN0
0.049087	4.982370	1.#QNAN0
0.049087	5.006913	1.#QNAN0
0.049087	5.031457	1.#QNAN0
0.049087	5.056001	1.#QNAN0
0.049087	5.080544	1.#QNAN0
0.049087	5.105088	1.#QNAN0
0.049087	5.129632	1.#QNAN0
0.049087	5.154175	1.#QNAN0
0.049087	5.178719	1.#QNAN0
0.049087	5.203263	1.#QNAN0
0.049087	5.227807	1.#QNAN0
0.049087	5.252350	1.#QNAN0
0.049087	5.276894	1.#QNAN0
0.049087	5.301438	1.#QNAN0
0.049087	5.325981	1.#QNAN0
0.049087	5.350525	1.#QNAN0
0.049087	5.375069	1.#QNAN0
0.049087	5.399612	1.#QNAN0
0.049087	5.424156	1.#QNAN0
0.049087	5.448700	1.#QNAN0
0.049087	5.473243	1.#QNAN0
